iteration,classifier,accuracy,sensitivity,specificity,macc,config,best_classifier
8,QDA,0.7135416666666666,0.45652173913043476,0.7945205479452054,0.6255211435378201,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
9,Nearest Neighbors,0.6822916666666666,0.5217391304347826,0.7328767123287672,0.6273079213817749,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,Linear SVM,0.7135416666666666,0.5434782608695652,0.7671232876712328,0.655300774270399,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,RBF SVM,0.734375,0.30434782608695654,0.8698630136986302,0.5871054198927934,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,Gaussian Process,0.7291666666666666,0.3695652173913043,0.8424657534246576,0.6060154854079809,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,Decision Tree,0.7552083333333334,0.5,0.8356164383561644,0.6678082191780822,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,Random Forest,0.7083333333333334,0.6086956521739131,0.7397260273972602,0.6742108397855866,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,Neural Net,0.7291666666666666,0.4782608695652174,0.8082191780821918,0.6432400238237046,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,AdaBoost,0.7604166666666666,0.5434782608695652,0.8287671232876712,0.6861226920786182,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,Naive Bayes,0.671875,0.43478260869565216,0.7465753424657534,0.5906789755807028,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
9,QDA,0.7604166666666666,0.2608695652173913,0.9178082191780822,0.5893388921977367,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_centroid': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}, 'rms': {}}",AdaBoost
